Categoria;Marca;Contenido;SubCategoria;Segmento;Variedad;Presentacion;Empaque;Codigo_SAP;Formato;Ambito;Pais;Rangos;Nombre_Tipo_Venta;Venta>1461
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M401;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M402;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M403;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M404;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M405;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M410;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M412;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M414;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M419;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M428;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M429;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M438;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M440;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M441;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M442;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M451;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M452;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M455;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M458;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M462;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M466;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M468;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M475;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M477;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M478;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M480;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M481;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M487;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M488;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M489;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M491;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M499;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M505;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M513;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M521;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M523;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M526;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M528;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M533;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M538;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M540;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M541;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M558;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M559;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M560;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M574;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M576;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M577;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M579;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M584;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M587;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M591;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M592;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M594;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M597;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M601;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M602;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M603;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M604;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M612;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M617;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M619;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M630;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M632;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M633;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M642;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M646;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M653;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M658;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M661;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M662;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M664;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M666;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M668;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M672;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M673;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M677;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M685;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M688;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M695;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M696;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M697;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M699;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M700;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M702;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M703;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M707;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M709;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M711;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M712;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M718;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M725;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M727;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M730;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M740;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M741;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M743;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M745;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M746;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M747;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M748;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M749;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M752;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M753;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M754;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M756;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M760;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M761;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M762;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M765;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M772;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M775;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M776;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M779;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M780;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M783;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M784;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M785;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M786;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M788;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M789;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M790;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M792;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M793;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M794;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M795;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M796;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M797;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M798;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M799;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M801;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M802;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M804;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M805;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M806;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M808;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M810;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M811;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M812;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M813;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M814;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M816;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M817;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M821;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M824;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M825;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M826;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M827;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M829;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M830;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M832;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M833;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M834;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M835;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M836;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M837;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M838;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M839;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M840;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M841;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M843;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M844;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M846;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M847;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M849;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M850;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M851;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M852;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M854;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M855;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M856;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M857;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M858;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M860;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M861;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M862;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M863;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M864;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M868;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M869;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M870;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M872;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M875;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M876;Cluster2;Provincias;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M877;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M879;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M880;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M881;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M882;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M885;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M886;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M888;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M889;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;M890;Cluster2;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;P001;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;P010;Cluster6;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;P037;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;P048;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;P048;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;P052;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;P059;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;P061;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;P061;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;P064;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;P064;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;P066;Cluster3;Lima;Peru;Otros;Venta POS;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;P068;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;P075;Cluster3;Provincias;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;P075;Cluster3;Provincias;Peru;Otros;Venta POS;1
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;P080;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;P081;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;P081;Cluster3;Lima;Peru;Otros;Venta POS;1
Papel toalla;ELT;2 Und;Otros;Economico;Otros;Otros;Otros;P084;Cluster3;Lima;Peru;Otros;Venta Ecommerce;0
